Event ID,Source Lat,Source Lon,Receiver Lat,Receiver Lon,Depth (km),Magnitude,Epicentral Distance (deg),Shadow Zone,Ray Parameter,Max Amplitude,RMS Amplitude,Dominant Frequency (Hz),Trace Duration (s)
374,72.8900064000685,-27.645788744458372,20.083246190864614,-39.79002739735938,12.063482194603015,4.283937311953586,53.25022578979473,0,392.2151221154475,0.00044080612,0.000107111475,0.04443259575224384,1799.984
375,-14.527100340666365,-116.00891521351414,52.03620148871531,-78.94276920411934,11.83150857599462,3.4501016721467455,73.89432546086802,0,295.64144171588,0.00036513168,4.9210917e-05,0.03665689149560117,1799.984
376,53.4158482293588,39.36358210533345,-47.3930023208513,132.65470187057855,80.95897309091686,2.910743179833446,127.89161567084685,1,0.0625,5.4371285e-05,6.6534653e-06,0.01943926064160668,1799.984
377,-88.34358674728223,-0.4643506170323235,-43.19325967063597,178.50617334436475,85.33978515615479,3.055902466430238,48.462893205130506,0,394.9372729987888,7.966812e-05,1.8213519e-05,0.027214964898249355,1799.984
378,16.15055068745056,101.7003597244182,53.175479871267186,133.5010252360811,37.77506004126647,3.3301371065328187,44.60608019701644,0,398.88156173131426,0.0002144861,7.167456e-05,0.03832311383631032,1799.984
379,36.10930852166311,-157.73646322779268,-85.73841501124366,164.5916692553805,13.955719920754838,4.332447232703368,122.69584759017359,1,0.0625,0.000119531236,2.1569585e-05,0.03332444681418288,1799.984
380,-7.694869491484724,42.63295138908995,82.31335176845766,-141.1046779560114,87.59743231854654,3.707063117026384,105.3647647392193,1,0.0625,3.780735e-05,6.7713563e-06,0.009441926597351817,1799.984
381,73.69905173664742,170.21093169571765,-57.50223862499561,85.9670432947384,81.22494688856999,2.2600732876477845,142.59704545826472,0,0.0,7.791516e-05,5.4276934e-06,0.0,1799.984
382,-14.618180985140171,-179.63882787139545,-40.546326024438386,-42.74290961844895,48.88427826981482,3.0754561812157455,111.88712974410154,1,0.0625,4.9293132e-05,8.696245e-06,0.02832577979205545,1799.984
383,-42.20257801656976,-72.29632684987217,8.531365948278776,-100.52482303626894,29.134624065520764,3.7320366301022316,56.92094886218595,0,388.00603397253167,0.00017157383,5.797856e-05,0.03998933617701946,1799.984
384,-63.57040306590289,-106.9320602922271,-40.423697649949425,-149.49144340236631,28.37733822946047,4.477600443135346,33.87627996457612,0,405.413529608015,0.00038801547,0.00010786284,0.03832311383631032,1799.984
385,-27.257889293913514,154.27690985946703,-69.43279661294942,-126.1992548045904,56.360941551551214,2.2513129591787227,60.94903297077179,0,343.7254639218695,0.00012406104,2.470471e-05,0.03054740957966764,1799.984
386,78.81610200975274,11.143568902914751,-7.8742098108196785,-55.197006378858504,67.64591947600384,4.134463948226307,93.28458712614578,0,195.67561303208703,4.8785045e-05,9.125858e-06,0.016106815960188394,1799.984
387,86.45602581494646,104.0776790074803,54.754744475188176,-5.179819087909209,9.325686026027057,2.95505415050586,36.547594171451586,0,404.1711772338013,0.0009783388,0.0003269424,0.05609615213720785,1799.984
388,85.87980831877155,135.1376264447939,18.113248535722477,-116.70366498060086,59.01818888739072,3.9996283813235913,73.21323743434128,0,296.19020379849115,9.827289e-05,1.816257e-05,0.02554874255754021,1799.984
389,-25.481243684800162,-118.4090064601683,-41.705722191803154,100.5172274765797,75.41145839934204,2.1507797079858255,103.77315730079252,1,0.0625,3.766721e-05,6.960285e-06,0.009997334044254865,1799.984
390,-55.202945972195245,-92.17380715015967,10.140513158850695,140.7447386600993,26.409143820675563,3.14106407918326,118.90051033389618,1,0.0625,6.701919e-05,1.0534506e-05,0.03054740957966764,1799.984
391,52.921293785621714,74.00675509344151,-39.90404953677597,-29.43754362928496,77.98736217398218,4.258251645787824,128.26718124635772,1,0.0625,5.1735653e-05,6.838113e-06,0.01943926064160668,1799.984
392,22.926921927829355,61.26114760176728,-84.85912871522143,-133.71115797482418,72.16629557263188,3.447165369245127,117.88602571682267,1,0.0625,3.399044e-05,5.8824858e-06,0.03110281702657069,1799.984
393,-42.70100830900155,-133.9638370118987,47.26283959956044,155.2294311912504,66.66978016734967,2.007685868434819,109.52023378400438,1,0.0625,3.8693313e-05,7.0483857e-06,0.0277703723451524,1799.984
394,-51.21191029878869,-5.297988034969762,8.179764146551221,78.57079293542114,3.371091166327156,3.5685666171643056,92.56055658271875,0,196.76373202441812,0.00021054577,4.707816e-05,0.035546076601795075,1799.984
395,89.22885153971455,-37.3440682640755,47.90157844637474,-7.334097846060615,12.367468651875324,4.449911664732554,41.43211519983013,0,401.18863480207426,0.00047154393,0.00018337689,0.046654225539856035,1799.984
396,-24.294657339675396,-87.18563291020287,29.136303635056464,150.98013641663204,56.2874611011814,2.1678395503306835,128.3336670771284,1,0.0625,6.58133e-05,7.492688e-06,0.02221629787612192,1799.984
397,-41.47443690804619,176.38373138635296,13.54959401009802,91.52690157553934,76.66658882779353,3.5694142044697648,95.15600671244906,0,0.0625,4.033882e-05,8.7199005e-06,0.015551408513285346,1799.984
398,-37.30081296195083,-147.05063590555534,16.348127685785755,-137.1012650376955,86.84727279240148,3.8886564227437046,54.46137239024351,0,388.1925351743071,0.000119417695,1.7620472e-05,0.021105482982315824,1799.984
399,-61.75565334050537,-83.87348836368145,-21.360980000106693,88.48960357409078,83.07988321217412,3.8671501016431864,96.65781536514213,0,0.0625,3.4908986e-05,8.363212e-06,0.013329778725673154,1799.984
400,37.88987734139921,155.91406114139414,11.327999531595196,55.47443037629904,54.19590926172908,4.28107531369845,91.12201588244284,0,197.40979580679124,5.621795e-05,9.949214e-06,0.016106815960188394,1799.984
401,-16.741243642887483,118.13861015865615,39.606081449101055,-115.56152877100381,53.28970504328077,4.294291147755706,128.34635669605353,1,0.0625,6.348507e-05,7.5598623e-06,0.02221629787612192,1799.984
402,35.8504704612544,-132.37951216833994,15.345929037258387,-132.29365401304972,56.54452291743712,4.483087306892337,20.504684973979277,0,410.4379516648631,0.00026517207,5.2248102e-05,0.036101484048698125,1799.984
403,-28.54792097869707,94.82466633008448,-61.806151946905445,113.8229260297303,31.852858824754282,3.1858632841134042,35.550740082015196,0,404.6738253345109,0.00031674522,9.77425e-05,0.03998933617701946,1799.984
404,-38.20044094001414,-87.07074446822766,23.757117870193326,-3.9306326400465252,86.41572275672642,2.787293211459252,99.39413443184779,0,0.0625,3.7361657e-05,7.575748e-06,0.012774371278770106,1799.984
405,54.1745341564295,53.361165119982815,-31.517950620745438,-27.533187036824216,57.35519759361698,2.408410587854063,110.1754281091819,1,0.0625,4.1761203e-05,7.81881e-06,0.027214964898249355,1799.984
406,-28.682307504785904,-56.836428689031194,-11.289921975669671,-119.64315714830587,47.27374942471181,4.064071618235367,60.848420254757905,0,344.7814453775615,0.00021964264,4.3584492e-05,0.034990669154892025,1799.984
407,25.35187894581648,112.95051939395489,-79.43920592990554,-93.70146233986186,25.1978382322554,3.182756052879601,124.67725694270526,1,0.0625,6.206404e-05,9.938112e-06,0.021105482982315824,1799.984
408,73.74132410157313,-159.69579424892135,-38.05283868203315,-124.56724862600778,54.01589936319245,2.2382353324412945,114.2945598199307,1,0.0625,4.1590116e-05,7.691731e-06,0.0277703723451524,1799.984
409,-32.18387649283804,-26.264283370722495,47.82917834770822,23.77472253018891,40.58659555401045,2.9800932420459474,91.70972761676425,0,197.19376525538914,8.9699184e-05,1.5292928e-05,0.035546076601795075,1799.984
410,18.881669943867777,56.570135377082806,-82.17789236068205,-33.71046955477257,75.32855824650075,3.710066925349552,108.73758604224042,1,0.0625,4.069576e-05,6.462299e-06,0.0277703723451524,1799.984
411,13.992558072224568,-126.33684867343709,-16.542703619519926,-82.56261062374072,47.035628253397455,3.2268336522207663,52.92947045696886,0,391.97498637809343,0.000257145,5.033919e-05,0.029992002132764595,1799.984
412,70.69451051009634,146.25643605241038,1.405572052826514,142.38439572393804,2.998892595817626,2.274171962036825,69.33514335694412,0,314.2544102091599,0.0008552186,9.2396454e-05,0.0277703723451524,1799.984
413,66.95297707877799,-13.497748806220926,59.83405614228067,107.95076441642345,34.78257616649976,3.6884468308295535,46.13756222879347,0,398.06801238456103,0.00021327786,7.310123e-05,0.03776770638940727,1799.984
414,86.7494513883143,-153.679009254986,-47.08803719982521,121.9632619194,10.319088675540478,3.803863943679187,136.67109450695278,1,0.0,0.00026664024,1.9863513e-05,0.06831511596907491,1799.984
415,-58.50013816361766,132.60850534590003,-36.5883811384606,41.85911737633805,1.1766115146066292,3.9110307280598837,59.818545258314835,0,385.3987104666276,0.00037878286,0.000112103546,0.03776770638940727,1799.984
416,23.788538245542057,70.3135243454015,-26.189703343439938,136.25938014235703,61.38373147556568,2.437886140079334,80.98700351234923,0,236.17356205465234,0.00014204763,1.4222006e-05,0.021105482982315824,1799.984
417,-82.34224835600911,-36.84200029050854,-5.819482184969402,115.43165797828709,64.74553096035672,2.40545446931247,90.96586882203997,0,197.40570597658265,6.30615e-05,1.01215455e-05,0.016106815960188394,1799.984
418,-14.740902468200446,165.35347107235214,58.966463659679505,-57.572292954398165,6.226001280278082,4.461308641064106,125.66890497772661,1,0.0625,0.0002259148,3.157402e-05,0.07442459788500844,1799.984
419,-35.978099387552035,146.92250641781544,-1.3327685885444964,-125.15495715684258,56.24826857028108,2.8251350279153753,87.53599473771526,0,223.56528174480812,6.9745845e-05,1.1411743e-05,0.018883853194703634,1799.984
420,-66.02648147582855,158.76802048491305,-59.961841136741015,-147.77192301517425,37.32681506163307,2.389043149763411,24.201736763259404,0,409.63194833488967,0.00049947866,0.00012285406,0.03665689149560117,1799.984
421,57.035839403635606,64.23983671015941,88.08759308177781,-123.21943524248749,51.78452559883705,3.034934396561123,34.8611673398685,0,404.740851914982,0.00013954574,3.8631588e-05,0.03721229894250422,1799.984
422,-18.478887428566622,-46.945662967086975,-70.12403668958176,-31.762099806527885,60.2937461913681,3.951466375823692,52.46299847429648,0,391.901178439146,8.9407346e-05,2.4900526e-05,0.029992002132764595,1799.984
423,47.48672262144618,-163.4156250261913,31.011595232805945,-163.11016228958658,1.3242971541174264,4.083294734871107,16.47679019856807,0,411.9848049281314,0.0045473813,0.00058284274,0.052208300008886516,1799.984
424,-27.905780306935462,120.35779648433066,14.891538492847744,-112.47762186965335,17.393275230070216,2.269322789283251,129.50950099364746,1,0.0625,0.00015532393,1.9982275e-05,0.021660890429218874,1799.984
425,59.31750182473405,120.91229543717105,82.53153853294862,-41.441858435375195,12.671873078420969,2.709554082707725,37.860566620245535,0,403.33721704069995,0.00056277955,0.00020958504,0.047209632986759086,1799.984
426,64.02912382708675,38.70534902691625,79.225790984535,97.83521880154467,54.35637059337133,3.330411299509141,22.305694960026774,0,410.0099499998763,0.0002581706,5.1515388e-05,0.03832311383631032,1799.984
427,6.0975340197978625,92.10371022530592,73.8524521103659,-134.63466682823895,22.516658384633725,4.3028361513891795,95.01920201611246,0,194.0573739229398,0.00014185067,2.7181079e-05,0.036101484048698125,1799.984
428,46.90233016150401,73.65844003906619,18.718234194198942,-158.93626366999263,17.484568711261716,2.2346488859888116,99.13467340151007,0,0.0625,0.00013232802,2.515721e-05,0.03276903936727983,1799.984
429,47.48639183031361,-69.72285793602632,11.364749925318009,-107.62633473544037,75.98909073508032,3.598672628115981,48.086527231727345,0,395.37025295577126,7.7450684e-05,2.0740135e-05,0.027214964898249355,1799.984
430,84.71158260753003,-8.306602934810684,71.22372277047424,19.55016770962365,85.01407582778936,3.981639511502618,14.307934152543389,0,410.48795166486326,0.00025555547,3.9250048e-05,0.021660890429218874,1799.984
431,-56.14898390049281,-74.35734158407327,-38.09334664132116,37.67419617785137,83.25782446236724,3.0404049434003215,69.6399877637437,0,308.6808597189599,0.00016400726,1.7987282e-05,0.023327112769928018,1799.984
432,-69.38250377329689,-36.11863859991391,-31.142134123427027,162.71808860349665,32.53875002357658,2.8353593037839673,78.53323100142707,0,240.42019363263302,0.0001568243,2.4111987e-05,0.034990669154892025,1799.984
433,-87.26856601823019,-176.81497393778466,-74.68963951450172,38.23484842977956,58.49495388060685,4.4297713262272005,17.614759085405957,0,411.20242473537246,0.00030138966,5.5196822e-05,0.03387985426108593,1799.984
434,65.77760386876744,129.05392916460005,-27.853476094880314,-42.32444942175567,40.052985262993744,2.7848702317462486,141.69536707385032,1,0.0,0.00013606374,1.08565255e-05,0.03221363192037679,1799.984
435,-18.6327910496842,163.66805400417434,-52.7612975082767,-147.3010862142401,34.62390344759265,3.939053592015668,50.92583657854786,0,394.8862134483283,0.00021236952,6.644703e-05,0.03721229894250422,1799.984
436,7.098349489545598,73.6234296328949,61.099877357546035,162.88258164128916,15.347992123841792,2.872414338352756,83.43187671188706,0,232.58513093047162,0.0003470713,3.942918e-05,0.034990669154892025,1799.984
437,-1.6541844730170823,6.218712290234237,-40.3680032753841,87.51521509485741,55.774766905736975,4.290336610017586,82.30263965497609,0,234.29673607781626,0.0001261515,1.3734757e-05,0.020550075535412778,1799.984
438,89.48361021031138,-91.38085311031776,-15.016738130895064,-101.52245228588845,28.900809212524493,2.8029786428560417,104.50839752697011,1,0.0625,6.941948e-05,1.2589602e-05,0.03276903936727983,1799.984
439,-59.70967483070801,-84.09655500113374,64.0166687952061,-50.39696663696185,50.538216785470766,2.193624564812715,126.32465099530265,1,0.0625,5.2295483e-05,7.397402e-06,0.01943926064160668,1799.984
440,-86.57844664937447,9.667276580981849,5.475113705450738,-10.338466651280186,6.082748938993965,2.0433910067557965,92.25910418158043,0,196.97378962542757,0.00024057642,5.2989777e-05,0.035546076601795075,1799.984
441,-89.0966137738982,-127.6962999982004,-45.37103436859904,-148.6514603408355,88.83367097151866,3.547666687146111,43.78627019288306,0,397.8287342713025,7.1031565e-05,1.8207398e-05,0.026659557451346308,1799.984
442,-64.56718867778748,44.13083169304261,19.17184126226178,-176.88329953399077,63.980069869555535,3.9646961280759,127.05971714823266,1,0.0625,5.6701912e-05,7.194422e-06,0.01943926064160668,1799.984
443,-5.406558306423477,-172.87834711656842,-79.57772744960307,-130.20147886344384,8.732689610163458,2.4888651771855974,76.99284728270507,0,242.29435500572058,0.00028742445,7.763707e-05,0.035546076601795075,1799.984
444,26.33922432784371,-155.41592394089383,12.572834598856886,166.18823238060065,80.46259426242244,4.385230032627145,38.545667066621924,0,401.23132823189627,8.179675e-05,2.1973814e-05,0.02277170532302497,1799.984
445,-8.732100725530188,-161.43698303522044,82.8287043715759,-36.78347745539625,85.35339554257483,2.4897229612978524,102.75529838794374,0,0.0625,3.4744826e-05,7.058618e-06,0.012218963831867057,1799.984
446,50.817899601394714,111.86519880516983,-9.373114144950904,-0.6677070963075948,24.684767390471794,3.021277371325106,111.41491397049545,1,0.0625,6.740902e-05,1.306289e-05,0.03276903936727983,1799.984
447,1.9235673521571357,14.937110546022495,45.50173138416977,-1.7229268638723454,85.83702200879358,3.113912169867426,45.97040586473485,0,396.1157711685571,6.3961386e-05,1.8428344e-05,0.02554874255754021,1799.984
448,81.50693071277425,-78.06771058078917,-28.234047180417306,-155.26830015004654,18.068018803824536,3.348457063171415,116.04394502497726,1,0.0625,0.00013648567,2.1816119e-05,0.027214964898249355,1799.984
449,15.608494940174822,-0.6017017303283865,75.36273539187727,-25.55673390146535,43.52462347872317,4.1748318729195955,61.25005646020262,0,343.5713198420143,0.000172735,4.616596e-05,0.036101484048698125,1799.984
450,2.111390785138724,-152.49571910384677,-69.4140794841847,-145.8469971921836,89.17163689522341,3.9110881890013625,71.6681634608078,0,300.3600005633662,0.00011737344,1.6910952e-05,0.02277170532302497,1799.984
451,81.23766317789921,124.48372465544668,14.751134221011696,108.57574095769468,36.476601616598614,2.5388172914708163,66.83857796687731,0,322.4989528410774,0.00021730596,4.0210634e-05,0.03054740957966764,1799.984
452,14.06572910742895,-144.47376007152639,-66.33138258562008,-151.6000715289136,2.956227706327441,4.343581165005356,80.57187132340579,0,237.4644643218475,0.00054875854,6.5178865e-05,0.036101484048698125,1799.984
453,-6.490333099763461,10.549228467815311,-80.30763741320581,-127.68093448561282,40.12280930587245,2.8732679147530567,90.76429324148059,0,197.49400524915026,9.848319e-05,1.6141028e-05,0.036101484048698125,1799.984
454,-15.47691906587653,-85.63400371125412,-89.68134795339343,-127.55259779051181,57.71053908647803,2.7629852935327124,74.28608378906394,0,244.65369987778084,8.762813e-05,1.7391603e-05,0.02499333511063716,1799.984
455,35.46550520467838,-167.96719008392807,18.058757633164262,89.07269799519332,50.96049267547883,4.39677482843562,89.64492086453275,0,219.6321887933387,6.0612878e-05,1.0666843e-05,0.018328445747800584,1799.984
456,-70.87130961963416,33.019463250648215,6.530701416323339,69.10117753944132,17.173840115594864,2.5638529355025685,81.04501184098694,0,236.70451623182163,0.00038731605,4.248649e-05,0.036101484048698125,1799.984
457,78.22731477591114,179.88595079088884,-27.720606308945676,15.09458395641218,22.948325046792416,4.053278986441945,129.02521099184327,1,0.0625,0.000157484,2.0508001e-05,0.02221629787612192,1799.984
458,80.99030142445437,20.242534977906416,-5.245276776612258,151.82367297370564,68.3097643216561,3.9959365841998884,101.17403219425044,0,0.0625,2.940035e-05,7.1280374e-06,0.012218963831867057,1799.984
459,-60.79590544327729,18.69981547931775,-57.773934004278104,-44.78902531788441,17.059376341543896,2.081358361015556,31.288728760132738,0,406.76080141859546,0.00086016813,0.00028524746,0.04776504043366213,1799.984
460,-74.09949778525517,131.47441269168752,4.990130456076713,71.09703125721452,52.483380729656304,3.782062706608789,87.06237249869713,0,224.37885709074766,7.476521e-05,1.1525051e-05,0.018883853194703634,1799.984
461,64.49395288434192,-141.9629979934948,46.88792022531331,50.68448092430734,86.6690463417662,3.3062666380147148,68.17808671804995,0,313.9079001548779,0.00016018313,1.7529383e-05,0.023882520216831064,1799.984
462,-61.531940223243666,-10.978197924897643,9.671088279582236,-175.54905105888145,66.65932593053692,3.852577525250144,126.91564081689555,1,0.0625,5.2995987e-05,7.1845257e-06,0.01943926064160668,1799.984
463,-27.14787580935363,-56.77872464442457,31.706427308756076,33.55272768272749,36.02726135202191,2.2446934225162893,104.13394642962434,1,0.0625,6.446684e-05,1.2314772e-05,0.03221363192037679,1799.984
464,74.66967108853763,51.193428859039926,-63.5230749970939,-20.591244896382307,79.29622268986888,2.012151266739901,145.73253653226652,0,0.0,6.447299e-05,5.3579342e-06,0.0,1799.984
465,62.96778984351732,18.062380039325035,-47.744219963025344,-110.61853110092918,68.16331361918175,2.1076070985817243,148.24389855140316,0,0.0,5.4283602e-05,5.2822706e-06,0.0,1799.984
466,1.3972955682873192,-12.159180428510211,30.879060410135835,-41.691013350070904,57.238072378157476,3.9993042952243365,40.620091699962586,0,401.00543219719924,0.00010314076,3.106537e-05,0.03221363192037679,1799.984
467,8.349804568542268,-20.468417863216075,-12.950487430235,80.75253111492839,72.95671917729094,2.8106142118712802,102.71945247020219,0,0.0625,3.8366357e-05,7.0862648e-06,0.012218963831867057,1799.984
468,15.639714102964419,-18.196037282486515,-75.59178624810886,-91.02917862366209,18.170041851825424,2.3756949732746175,100.97520507561029,0,0.0625,0.0001320636,2.5198382e-05,0.03276903936727983,1799.984
469,49.590710399698,-26.744169788266277,-74.48608817135681,-40.316534560239006,56.65179691872238,3.8070605155867403,124.41240198120497,1,0.0625,5.1989813e-05,7.0229817e-06,0.01999466808850973,1799.984
470,47.41780218055919,-78.41849719298473,-62.08569951184846,161.0589904867265,65.46610531747771,2.206272830379473,144.24457213450148,0,0.0,6.726039e-05,5.5816076e-06,0.0,1799.984
471,-70.7982063393072,159.26422883959356,47.6025068205316,-113.97640267871284,26.695537449561545,3.9608770597381215,133.2248940157242,1,0.0625,7.77841e-05,1.0345754e-05,0.018883853194703634,1799.984
472,57.129286444029844,-104.29977994565374,-81.87432197514576,-27.331443161397175,34.455823960129514,3.259503893572749,144.50507083430006,0,0.0,0.00012339329,9.967565e-06,0.03776770638940727,1799.984
473,54.42399003178096,-18.776641129164062,-42.43638285882401,-129.17003918077424,26.66968398436531,3.3044285274035516,134.30212184491046,1,0.0,0.00010625851,1.02377e-05,0.018328445747800584,1799.984
474,-8.022513105024444,179.64182274957068,25.829226802435514,-112.52234841784532,53.41156125711864,3.540053345539933,74.01159364257553,0,244.93763567042475,9.067006e-05,1.7989629e-05,0.02554874255754021,1799.984
475,37.44073250686415,77.9786549786885,-60.33864807638192,66.5658322590196,27.910377446845878,2.8377133463391147,98.22890601190629,0,0.0625,5.5895714e-05,1.2695452e-05,0.03276903936727983,1799.984
476,34.28391660612135,21.556391239178396,36.255288470894854,152.5580237298983,73.61319119855476,2.515566434315715,95.9703275342996,0,0.0625,3.819448e-05,8.445469e-06,0.013329778725673154,1799.984
477,39.90370118173166,-178.76915671369403,22.51322039864634,-128.0663116385544,19.01825134588084,3.1176419908830626,46.016302186391826,0,398.24737571147955,0.00046585297,0.00017840325,0.040544743623922505,1799.984
478,-24.488913748108317,170.02068303392986,36.59248671955605,154.6334892734538,13.650713271443692,2.393289060498859,62.78211404991079,0,338.63454269926336,0.00035766832,7.055616e-05,0.03443526170798898,1799.984
479,-82.15592108541038,-13.095808931718693,9.071550007242678,-71.6603161749664,63.7391537845558,3.377024106900011,94.92803317336195,0,193.76443576890668,4.33333e-05,8.477773e-06,0.015551408513285346,1799.984
480,-48.60033814880995,-101.58430731664896,-6.072739139588961,-23.146428124174435,78.63968347433494,2.58405687416021,77.80980011113414,0,240.68403878950562,9.2008384e-05,1.4258733e-05,0.02277170532302497,1799.984
481,-51.89067849182388,54.917144459325556,-76.0972606085169,153.35236777616927,34.56255388856827,2.2257197568122877,42.09522976380076,0,400.6620051618978,0.0002460222,7.974152e-05,0.03776770638940727,1799.984
482,-67.24094730606119,58.001469075044156,-54.22064171940866,-77.66208246791912,9.70196367528141,2.9314542538355814,54.10282123032208,0,391.5556248050932,0.0006757754,0.00014226856,0.0438771883053408,1799.984
483,82.4499879851868,88.26859621423944,7.183040854677259,176.12836308986164,39.1049638497163,2.5311354278394593,82.59836423040275,0,234.08492868514898,0.00020743492,2.1987384e-05,0.020550075535412778,1799.984
484,75.25335454131374,172.18342873252186,26.128860120700125,107.8695947943769,53.38525518376347,2.531456589380768,58.33574793706741,0,386.36587042884787,0.00011911764,2.6540627e-05,0.029992002132764595,1799.984
485,20.283676623429415,6.4570742522230375,30.111583012810115,7.049971898388662,69.42347179386064,2.04478854179256,9.842478283936904,0,412.1274875574653,0.0005138667,6.6622466e-05,0.03110281702657069,1799.984
486,2.885330197740302,-131.92613065974888,47.023534785750684,-140.00540390204327,76.2394980127171,4.498886709650244,44.69144147194544,0,397.79109127989744,7.459479e-05,2.147662e-05,0.026104150004443258,1799.984
487,-34.27312673068883,141.92706098198568,-66.65172605549309,153.6003332384292,47.624596480814205,2.9992218647984976,33.09626101901344,0,405.5704527747663,0.00027860948,7.030827e-05,0.036101484048698125,1799.984
488,26.395356565302947,-110.5315989317293,67.97425905669743,93.13287191715472,31.99415032748385,2.227631022892218,84.0052266213861,0,231.03824632234478,0.00016962455,2.055605e-05,0.034990669154892025,1799.984
489,-66.49275085436804,-88.00868596544959,43.0679312117833,-47.57253557627888,86.81601982374214,2.093042003982667,113.85411473907781,1,0.0625,3.741011e-05,5.7147417e-06,0.017773038300897537,1799.984
490,71.53876304357934,41.84093660244403,61.443508848178595,-148.77644629634412,57.70538176498252,3.986373178821455,46.814420331813885,0,396.85981198402294,9.1678885e-05,2.7720296e-05,0.0277703723451524,1799.984
491,-59.97675932351751,43.203678875814944,-36.556130024637895,108.10427981145006,24.37068574615949,3.134072637330732,46.67132072248816,0,397.86124431147465,0.00021109293,7.974606e-05,0.03998933617701946,1799.984
492,62.20689134167324,-1.9558883839614793,-26.00818610390327,-83.3156123939701,42.07547570118501,2.669070864685604,108.96298955444281,1,0.0625,6.30713e-05,1.1862963e-05,0.0277703723451524,1799.984
493,-56.40962611287191,-59.374242179450775,-50.86347477350405,-26.97057815075962,46.972600283691655,4.471682301914441,19.788856067328812,0,410.9330781415963,0.0005456462,0.0001071432,0.03665689149560117,1799.984
494,-31.853830689706882,22.957500899965794,42.513211291270665,-87.83557673884752,72.6222375096024,3.1887980459152176,125.37322066941086,1,0.0625,4.6832043e-05,6.694417e-06,0.01999466808850973,1799.984
495,16.411727312476046,-113.83206169540236,-80.9055889041001,-57.84566233859623,41.382935703167554,2.4947073564900886,101.19626866289991,0,0.0625,6.813193e-05,1.1814908e-05,0.03276903936727983,1799.984
496,75.00213148483192,122.21778326281026,54.97684362725815,32.11177065469235,4.763206529739472,3.4614512536531774,37.74441725094618,0,403.45570460551863,0.0010560561,0.0002515885,0.06109481915933528,1799.984
497,-49.60696835514267,-27.003111889450196,-8.377542245323852,-123.79242870249674,42.34674037589961,4.013820821823149,87.98435188313394,0,222.95684213900375,0.000111487774,1.8142387e-05,0.018883853194703634,1799.984
498,11.871528928319137,22.111281615490185,-5.733880341545955,-117.27418908838692,88.4156862578705,2.1170961896704856,139.43829081484225,1,0.0,7.1185e-05,5.6413032e-06,0.0,1799.984
499,50.9833113249187,-157.73111133623726,71.45671177106371,162.7848721897472,51.561121342527116,2.148445344887237,26.98222125678639,0,408.28194802481386,0.00020423408,4.7232985e-05,0.03776770638940727,1799.984
500,-22.068770034808082,-6.018901177979444,88.64264718451966,-8.819469349901937,46.37342805516608,2.717833980098994,110.71302325352198,1,0.0625,6.342507e-05,1.1821295e-05,0.027214964898249355,1799.984
501,71.09476385027091,173.66128471671243,-51.15608407974215,-172.79114680447387,73.87524964755018,2.01415301748621,122.63473044705243,1,0.0625,4.1991636e-05,6.2698978e-06,0.028881187238958498,1799.984
502,-6.931228903653476,147.70010827725963,-21.96311711673944,-113.25328072899363,53.55139170263694,2.895965510100159,95.71762809455876,0,0.0625,3.9931285e-05,8.3579625e-06,0.013329778725673154,1799.984
503,-50.296344159835996,91.89966508503085,3.012453333135184,101.23895115446913,59.16375688387577,2.1491739861811707,53.91066076812592,0,390.6294443633362,8.0985934e-05,2.5219382e-05,0.029436594685861548,1799.984
504,-13.453426932710187,-43.33163350503787,49.9063224371738,39.01974155895431,54.53847141388833,3.1054713569288186,95.42895457500057,0,0.0625,4.0501083e-05,8.399237e-06,0.015551408513285346,1799.984
505,20.410864909949396,101.92282523949689,-61.29907616129256,-2.519405819157555,74.05911475301811,4.485354296479817,114.71816225152145,1,0.0625,3.2577896e-05,6.4778915e-06,0.0277703723451524,1799.984
506,50.260607413986946,10.920810925493754,19.594060738990265,-131.183776919084,66.11201319477773,2.8036670968404667,102.55651693702326,0,0.0625,4.0520325e-05,7.144394e-06,0.027214964898249355,1799.984
507,23.038417118104803,104.68897076040923,34.89325892911252,-169.53231861123288,14.440587318586273,2.6321371182426834,73.77378404020247,0,296.06838688984084,0.00033458343,5.0993924e-05,0.03665689149560117,1799.984
508,75.91471273203365,45.24877729224394,-9.729681563797214,-96.63325329635994,86.6923968793534,3.0329840871005063,110.64832221973451,1,0.0625,3.30119e-05,5.930048e-06,0.027214964898249355,1799.984
509,62.44796633774297,72.1989952019295,61.0287420882309,-157.35339707594107,21.13161066109077,4.33222665369653,50.92817312610482,0,394.97282584196256,0.00045100105,0.0001499467,0.041655558517728605,1799.984
510,-1.5529737502618417,-177.73149596820494,35.338150704057,10.30759741204264,61.231817819827015,4.220589462560464,145.3978243949686,0,0.0,6.2500876e-05,5.4291436e-06,0.0,1799.984
511,72.72050007959493,-102.32019777601103,41.655406091181874,74.40873607244578,33.60637404405572,4.0934214880056015,65.60134741312275,0,327.1787781063333,0.00019313212,4.1683783e-05,0.03221363192037679,1799.984
512,60.11869327356084,157.43611111280546,20.015917383068782,120.20809119559004,68.10549431621084,3.977177376453451,47.971133099608565,0,395.5443881867195,7.44981e-05,2.3238308e-05,0.027214964898249355,1799.984
513,9.011620828212017,131.70188192499688,28.324371213075338,-123.97304993258018,48.24877032644312,2.9841406606246705,98.0938308564459,0,0.0625,3.823258e-05,8.112387e-06,0.03276903936727983,1799.984
